	FPR0	TPR0	FPR1	TPR1	FPR2	TPR2	FPR3	TPR3	FPR4	TPR4
123	0.5330739299610895	0.9767441860465116	0.4728682170542636	0.9455252918287936	0.4357976653696498	0.9649805447470816			0.4863813229571984	0.9844357976653696
124	0.5330739299610895	0.9806201550387597	0.4728682170542636	0.9494163424124512	0.4357976653696498	0.9688715953307392			0.4863813229571984	0.9883268482490272
125	0.5680933852140078	0.9806201550387597	0.4806201550387597	0.9494163424124512	0.4435797665369649	0.9688715953307392			0.4980544747081712	0.9883268482490272
126	0.5680933852140078	0.9844961240310076	0.4806201550387597	0.953307392996109	0.4435797665369649	0.9727626459143968			0.4980544747081712	0.9922178988326849
127	0.5953307392996109	0.9844961240310076	0.4961240310077519	0.953307392996109	0.4474708171206226	0.9727626459143968			0.5875486381322957	0.9922178988326849
128	0.5953307392996109	0.9883720930232558	0.4961240310077519	0.9571984435797666	0.4474708171206226	0.9766536964980544			0.5875486381322957	0.9961089494163424
129	0.7470817120622568	0.9883720930232558	0.5	0.9571984435797666	0.4513618677042801	0.9766536964980544			0.9027237354085604	0.9961089494163424
130	0.7470817120622568	0.992248062015504	0.5	0.9610894941634242	0.4513618677042801	0.980544747081712			0.9027237354085604	1.0
131	0.7976653696498055	0.992248062015504	0.5658914728682171	0.9610894941634242	0.4552529182879377	0.980544747081712			1.0	1.0
132	0.7976653696498055	0.996124031007752	0.5658914728682171	0.9649805447470816	0.4552529182879377	0.9844357976653696				
133	0.8287937743190662	0.996124031007752	0.5697674418604651	0.9649805447470816	0.556420233463035	0.9844357976653696				
134	0.8287937743190662	1.0	0.5697674418604651	0.9688715953307392	0.556420233463035	0.9883268482490272				
135	1.0	1.0	0.5775193798449613	0.9688715953307392	0.5642023346303502	0.9883268482490272				
136			0.5775193798449613	0.9727626459143968	0.5642023346303502	0.9922178988326849				
137			0.6085271317829457	0.9727626459143968	0.6264591439688716	0.9922178988326849				
138			0.6085271317829457	0.9766536964980544	0.6264591439688716	0.9961089494163424				
139			0.6162790697674418	0.9766536964980544	0.8287937743190662	0.9961089494163424				
140			0.6162790697674418	0.980544747081712	0.8287937743190662	1.0				
141			0.6821705426356589	0.980544747081712	1.0	1.0				
142			0.6821705426356589	0.9844357976653696						
143			0.7248062015503876	0.9844357976653696						
144			0.7248062015503876	0.9883268482490272						
145			0.7364341085271318	0.9883268482490272						
146			0.7364341085271318	0.9922178988326849						
147			0.7558139534883721	0.9922178988326849						
148			0.7558139534883721	0.9961089494163424						
149			0.996124031007752	0.9961089494163424						
150			0.996124031007752	1.0						
151			1.0	1.0						
