	Precision0	Recall0	Precision1	Recall1	Precision2	Recall2	Precision3	Recall3	Precision4	Recall4
125	0.8624338624338624	0.6317829457364341	0.6459948320413437	0.9727626459143968	0.7958477508650519	0.8949416342412452	0.7847222222222222	0.8793774319066148	0.7909407665505227	0.8832684824902723
126	0.8609625668449198	0.624031007751938	0.6476683937823834	0.9727626459143968	0.7979094076655052	0.8910505836575876	0.7867132867132867	0.8754863813229572	0.7929824561403509	0.8793774319066148
127	0.8602150537634409	0.6201550387596899	0.6467532467532467	0.9688715953307392	0.7972027972027972	0.8871595330739299	0.7859649122807018	0.8715953307392996	0.7922535211267606	0.8754863813229572
128	0.8594594594594595	0.6162790697674418	0.6484375	0.9688715953307392	0.7992957746478874	0.8832684824902723	0.7852112676056338	0.867704280155642	0.7915194346289752	0.8715953307392996
129	0.861878453038674	0.6046511627906976	0.6501305483028721	0.9688715953307392	0.8049645390070922	0.8832684824902723	0.784452296819788	0.8638132295719845	0.7900355871886121	0.8638132295719845
130	0.8700564971751412	0.5968992248062015	0.6518324607329843	0.9688715953307392	0.8078291814946619	0.8832684824902723	0.7872340425531915	0.8638132295719845	0.7928571428571428	0.8638132295719845
131	0.8693181818181818	0.5930232558139535	0.6535433070866141	0.9688715953307392	0.8107142857142857	0.8832684824902723	0.7928571428571428	0.8638132295719845	0.7956989247311828	0.8638132295719845
132	0.8685714285714285	0.5891472868217055	0.6552631578947369	0.9688715953307392	0.8136200716845878	0.8832684824902723	0.7949640287769785	0.8599221789883269	0.7971014492753623	0.8560311284046692
133	0.8670520231213873	0.5813953488372093	0.6543535620052771	0.9649805447470816	0.8165467625899281	0.8832684824902723	0.7971014492753623	0.8560311284046692	0.8029197080291971	0.8560311284046692
134	0.8654970760233918	0.5736434108527132	0.6534391534391535	0.9610894941634242	0.8158844765342961	0.8793774319066148	0.8	0.8560311284046692	0.8088235294117647	0.8560311284046692
135	0.8682634730538922	0.562015503875969	0.6551724137931034	0.9610894941634242	0.8152173913043478	0.8754863813229572	0.7985347985347986	0.8482490272373541	0.8081180811808119	0.8521400778210116
136	0.8674698795180723	0.5581395348837209	0.6569148936170213	0.9610894941634242	0.8145454545454546	0.8715953307392996	0.8014705882352942	0.8482490272373541	0.8104089219330854	0.8482490272373541
137	0.8711656441717791	0.5503875968992248	0.6586666666666666	0.9610894941634242	0.8138686131386861	0.867704280155642	0.8044280442804428	0.8482490272373541	0.8134328358208955	0.8482490272373541
138	0.8765432098765432	0.5503875968992248	0.660427807486631	0.9610894941634242	0.8168498168498168	0.867704280155642	0.8037037037037037	0.8443579766536965	0.8164794007490637	0.8482490272373541
139	0.8819875776397516	0.5503875968992248	0.6595174262734584	0.9571984435797666	0.8198529411764706	0.867704280155642	0.8029739776951673	0.8404669260700389	0.8195488721804511	0.8482490272373541
140	0.88125	0.5465116279069767	0.6612903225806451	0.9571984435797666	0.8191881918819188	0.8638132295719845	0.8089887640449438	0.8404669260700389	0.821969696969697	0.8443579766536965
141	0.8789808917197452	0.5348837209302325	0.6630727762803235	0.9571984435797666	0.8178438661710037	0.8560311284046692	0.8075471698113208	0.8326848249027238	0.8212927756653993	0.8404669260700389
142	0.8782051282051282	0.5310077519379846	0.6648648648648648	0.9571984435797666	0.8208955223880597	0.8560311284046692	0.8106060606060606	0.8326848249027238	0.8244274809160306	0.8404669260700389
143	0.8766233766233766	0.5232558139534884	0.6666666666666666	0.9571984435797666	0.8202247191011236	0.8521400778210116	0.8136882129277566	0.8326848249027238	0.8269230769230769	0.8365758754863813
144	0.8874172185430463	0.5193798449612403	0.6684782608695652	0.9571984435797666	0.8195488721804511	0.8482490272373541	0.816793893129771	0.8326848249027238	0.8301158301158301	0.8365758754863813
145	0.8851351351351351	0.5077519379844961	0.670299727520436	0.9571984435797666	0.8226415094339623	0.8482490272373541	0.8199233716475096	0.8326848249027238	0.8294573643410853	0.8326848249027238
146	0.8835616438356164	0.5	0.6721311475409836	0.9571984435797666	0.821969696969697	0.8443579766536965	0.8192307692307692	0.8287937743190662	0.83203125	0.8287937743190662
147	0.8827586206896552	0.4961240310077519	0.673972602739726	0.9571984435797666	0.8212927756653993	0.8404669260700389	0.8185328185328186	0.8249027237354085	0.8352941176470589	0.8287937743190662
148	0.8802816901408451	0.4844961240310077	0.6730769230769231	0.953307392996109	0.8199233716475096	0.8326848249027238	0.8210116731517509	0.8210116731517509	0.8385826771653543	0.8287937743190662
149	0.8776978417266187	0.4728682170542636	0.6721763085399449	0.9494163424124512	0.823076923076923	0.8326848249027238	0.82421875	0.8210116731517509	0.841897233201581	0.8287937743190662
